지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),합계 일조시간(hr),최심적설(cm)
236,부여,2003-06,20.9,31,10.6,1005.4,71,228,1.3,203.5,
236,부여,2003-07,23,31.5,16.2,1005.8,76,626.5,1.4,165.8,
236,부여,2003-08,23.7,32.5,15.8,1007.9,74,202,1.4,152.9,
236,부여,2003-09,20.6,30.3,9.3,1012.6,72,167.5,1.2,197,
236,부여,2003-10,11.8,26.7,-1,1017.7,66,24.5,1.1,236.4,
236,부여,2003-11,8.1,22.7,-6.5,1021.6,69,29.5,1.2,144.4,
236,부여,2003-12,.6,14.3,-10.3,1023.6,71,13.8,1.2,173.4,.5
236,부여,2004-01,-2.6,9.3,-17.6,1023.1,74,18.1,1,195.1,6
236,부여,2004-02,1.3,19.1,-11.3,1019.3,67,26.2,1.6,218.5,8.1
236,부여,2004-03,5.4,21.8,-12.5,1019.1,61,63.1,1.5,247.8,29.8
236,부여,2004-04,12.1,27.3,-1.6,1012.8,61,73.5,1.6,264.5,
236,부여,2004-05,17.5,28.2,6.6,1008.6,72,109,1.7,233.7,
236,부여,2004-06,22.6,33.2,10.3,1008.3,70,388,1.3,241.5,
236,부여,2004-07,25.5,36.2,18.6,1005.8,83,296,1.7,193.3,
236,부여,2004-08,25.9,35.7,15.8,1006.2,79,249,1.3,260.2,
236,부여,2004-09,20.9,31.5,10.6,1013,79,176.5,1.4,206.1,
236,부여,2004-10,13.9,26.1,-.1,1019.3,70,1,1.2,265.8,
236,부여,2004-11,7.8,24.2,-2.5,1021.7,80,50.5,.9,162.2,
236,부여,2004-12,2.3,18.2,-8.3,1023.6,71,43,1.1,190.9,
236,부여,2005-01,-1.4,11.1,-11.1,1021.9,67,6,1.3,194.8,4.3
236,부여,2005-02,-.5,12.1,-10.5,1022.8,60,39,1.8,187.4,4
236,부여,2005-03,4.4,18.2,-8.3,1018.7,64,26.5,1.9,265.5,
236,부여,2005-04,12.8,30.7,-1.3,1013.2,63,75,1.8,275.3,
236,부여,2005-05,17.2,30.7,4.4,1009.4,68,65.5,1.5,289.7,
236,부여,2005-06,22.4,31.7,11.6,1004.5,78,186,1.5,245.6,
236,부여,2005-07,25,34.9,17.2,1005,83,448.5,1.3,204.1,
236,부여,2005-08,24.9,35,16.7,1007.1,82,381.5,1.5,208.2,
236,부여,2005-09,21.9,32.2,12.5,1013.2,77,225.5,1.7,204.6,
236,부여,2005-10,13.3,25.8,-1.1,1018.7,78,30.5,.9,207.2,
236,부여,2005-11,6.8,24,-6.5,1019.5,72,21,.9,199.5,
236,부여,2005-12,-4,13.6,-17.6,1023.8,75,22,1,176.8,10.7
236,부여,2006-01,-.3,13.1,-12.3,1023.7,71,30.2,1.1,165.5,.5
236,부여,2006-02,.5,13.6,-13.6,1024.5,64,29.5,1.5,188.6,5
236,부여,2006-03,5,19.6,-9.3,1016,59,7.8,1.9,258,3.1
236,부여,2006-04,10.6,23.2,-.1,1010.3,68,99,2,201.4,
236,부여,2006-05,18.2,29.5,7.6,1010.8,69,81.5,1.6,251.9,
236,부여,2006-06,22.4,32.5,13.8,1005.9,73,111,1.4,246.1,
236,부여,2006-07,24,33.9,16.6,1004.7,85,503,1.7,145.3,
236,부여,2006-08,27.2,36,19.3,1006.8,76,83.5,1.2,279.2,
236,부여,2006-09,19.8,31.7,9.6,1013,73,37.5,1.3,234.4,
236,부여,2006-10,16.3,28.7,1.6,1017.3,73,15,.9,235.9,
236,부여,2006-11,8.4,21.5,-3.9,1018.6,68,51,1.7,162.9,.2
236,부여,2006-12,1,15.3,-11.1,1025.2,76,27.5,1.1,154.5,16.5
236,부여,2007-01,-.2,12.3,-10.5,1025,72,21.8,1,147.6,7
236,부여,2007-02,3.3,16.7,-8.1,1019.9,68,47.8,1.2,186.2,.7
236,부여,2007-03,6.3,20.7,-6.4,1017,69,159,1.6,148,3.8
236,부여,2007-04,11,25.5,-2.4,1015.1,61,28,1.7,211.9,
236,부여,2007-05,17.9,29.2,7.3,1007.1,68,104,1.8,228.7,
236,부여,2007-06,22.7,34.2,14,1007,70,101,1.5,155.5,
236,부여,2007-07,24.6,32.2,19.2,1003.1,80,286,1.4,104,
236,부여,2007-08,26.5,35,19.7,1007.3,82,319.5,1.5,125.7,
236,부여,2007-09,21.4,32.9,11.8,1010.6,83,502.5,1.5,87.9,
236,부여,2007-10,14.4,27.7,.3,1018.2,76,37,1,173.7,
236,부여,2007-11,5.8,21.2,-6.6,1022.5,72,13,.9,179.1,3.5
236,부여,2007-12,1.5,15.5,-6.6,1021.2,79,31.7,1.1,102.4,4.5
236,부여,2008-01,-.8,10.2,-11.9,1024.7,66,39.6,1.3,147.7,3.7
236,부여,2008-02,-1.4,12.6,-12.2,1024.1,58,11.2,1.4,208.3,8
236,부여,2008-03,6.6,21.2,-5.4,1017.3,61,42.2,1.4,197.6,
236,부여,2008-04,13.2,29,-.3,1014,59,38.8,1.6,190.7,
236,부여,2008-05,17.6,30.7,5,1009,62,51.6,1.6,223.3,
236,부여,2008-06,21.6,31.8,9.9,1008,72,260,1.6,130.4,
236,부여,2008-07,26.3,35.1,21.2,1007.1,80,194.3,1.3,104.2,
236,부여,2008-08,25.1,35.2,17.4,1006.3,78,154,1.5,204.4,
236,부여,2008-09,21.8,32.9,6.7,1011.7,77,48.8,1.1,160.7,
236,부여,2008-10,15.1,29.1,3.4,1017.5,77,24.1,1,173.9,
236,부여,2008-11,7.1,22.8,-6.8,1020.9,75,14.1,1,140,
236,부여,2008-12,1.2,16.5,-14.6,1022.4,74,23.4,1.1,140.7,
236,부여,2009-01,-1.6,13.2,-14.4,1024.2,70,10.6,1.2,168.3,
236,부여,2009-02,3.3,18.6,-9.6,1019.3,69,23.6,1.2,120.3,
236,부여,2009-03,6.5,23.4,-5.5,1018.2,64,63.9,1.7,202.9,
236,부여,2009-04,12,27.6,-2.8,1014.5,63,51,1.5,221.4,
236,부여,2009-05,18.1,30.4,6.1,1011.3,66,135.5,1.5,240,
236,부여,2009-06,22.1,32.5,11.2,1004.3,71,113.2,1.4,198.4,
236,부여,2009-07,24,31.6,17.6,1004.3,81,408,1.6,111.6,
236,부여,2009-08,25.1,33.9,15.5,1007.6,77,140.2,1.3,169.9,
236,부여,2009-09,21,32.4,11.7,1012.5,75,30.5,1.1,193.8,
236,부여,2009-10,15.1,28.7,5.3,1015.8,71,23.7,1.2,218.9,
236,부여,2009-11,7.3,23,-5.7,1022.3,73,54.5,1.4,129.9,
236,부여,2009-12,.3,12.6,-11.9,1021.8,72,34.9,1.3,137.9,
236,부여,2010-01,-2.4,9.8,-13.7,1023.4,72,37.1,1.2,162.6,
236,부여,2010-02,2.2,20.2,-10.8,1020.2,69,89.5,1.4,133,
236,부여,2010-03,5.7,17.9,-5,1019.1,65,94.9,2,128,
236,부여,2010-04,9.7,25,-2,1017.1,62,69.6,1.8,184.6,
236,부여,2010-05,17.3,32.2,2.1,1009.9,68,140.7,1.7,201.2,
236,부여,2010-06,23,33.8,11.5,1008.3,69,36.1,1.4,190.8,
236,부여,2010-07,25.9,32.8,19,1006.6,77,262.1,1.5,131.4,
236,부여,2010-08,27.2,34.9,21.7,1009.1,80,431.1,1.3,122.2,
236,부여,2010-09,22.4,33.8,6.2,1012.2,72,149.8,1.3,155.4,
236,부여,2010-10,14.1,25.9,-1.8,1018,68,17.8,1.2,168.8,
236,부여,2010-11,6.6,18.6,-4,1020.6,63,18.6,1.2,171.5,
236,부여,2010-12,.1,16.7,-13.6,1016.9,67,31,1.4,160.2,
236,부여,2011-01,-5.8,3.6,-15.9,1026.3,63,3.7,1.3,194.3,
236,부여,2011-02,1.2,15.7,-11.6,1020.8,63,60.7,1.1,151.6,
236,부여,2011-03,4,19.4,-6.6,1021,58,16,1.8,239.1,
236,부여,2011-04,11,22.9,-1.3,1013.6,60,70,1.8,208.8,
236,부여,2011-05,18,30.2,5.7,1010,64,111.2,1.7,181.8,
236,부여,2011-06,22.4,33.3,13.1,1005.7,70,316,1.8,175.1,
236,부여,2011-07,25.8,34.7,18.8,1004.7,79,599.6,1.6,90.2,
236,부여,2011-08,25.6,35.2,18,1007.2,78,618.1,1.5,86.9,
236,부여,2011-09,20.7,33,9.9,1011.3,71,104.2,1.2,181.6,
236,부여,2011-10,12.6,23.9,-1.3,1019.2,71,26.6,1.1,190.3,
236,부여,2011-11,10.5,25.9,-2.9,1021.4,71,81.6,1.2,127.2,
236,부여,2011-12,-.2,10.8,-11.7,1026.4,66,7,1.1,135.2,
236,부여,2012-01,-2,8.7,-11.9,1024.8,65,16,1.2,156.3,
236,부여,2012-02,-1.5,13.1,-13.9,1022.8,55,3.2,1.4,179.1,
236,부여,2012-03,4.9,20.3,-7.4,1018.6,61,60.2,1.8,177.1,
236,부여,2012-04,11.7,28.8,-3,1012.5,62,109.3,1.8,202.1,
236,부여,2012-05,18.5,29,7.7,1010.1,59,19.5,1.4,230.2,
236,부여,2012-06,22.9,32.3,13.1,1006,62,71.3,1.6,199.2,
236,부여,2012-07,25.2,34.6,18.9,1004.7,76,302.9,1.4,148.5,
236,부여,2012-08,26.5,37.3,16.2,1007,74,573.3,1.8,153.8,
236,부여,2012-09,19.7,30.8,10.9,1012.4,75,186.2,1.2,155,
236,부여,2012-10,13.2,25.4,.5,1017.4,75,83,1,207.6,
236,부여,2012-11,5.5,17.8,-4.3,1018.4,74,60.7,1.4,142.3,
236,부여,2012-12,-3.2,9.8,-15,1023.2,76,60.2,1.4,153.2,
236,부여,2013-01,-3.6,12.7,-19.4,1025.1,76,45.4,1,149.7,
236,부여,2013-02,-.3,17.7,-13.6,1023.8,64,58.7,1.4,151.4,
236,부여,2013-03,5.2,25.3,-6.6,1016.9,64,50.3,1.7,228.6,
236,부여,2013-04,9.3,24.6,-2.9,1012.5,66,93.7,1.9,194.1,
236,부여,2013-05,17.3,31.4,4.7,1010.7,71,159,1.4,223.7,
236,부여,2013-06,23.1,32.6,11.7,1006.7,75,151.7,1.1,170.9,
236,부여,2013-07,26.1,32.4,20.8,1004.8,84,240.4,1.9,100.8,
236,부여,2013-08,26.8,34.5,16.8,1005.9,83,119.5,1.2,201.3,
236,부여,2013-09,20.7,30.8,7.4,1013.8,80,184.8,1.1,163.9,
236,부여,2013-10,14.8,28.2,1,1018.8,76,17.5,1.3,216.3,
236,부여,2013-11,6.1,21.6,-4.3,1019.5,80,79.4,1.2,130.2,
236,부여,2013-12,.8,13,-8.7,1021.3,79,35.9,1.1,130.3,
236,부여,2014-01,-.8,11.3,-11.4,1024.2,70,2.2,.9,177,
236,부여,2014-02,2.6,15.7,-8.9,1023.5,64,15.3,1.4,133.5,
236,부여,2014-03,7.2,25.1,-7.4,1018.9,71,69.3,1.5,194.5,
236,부여,2014-04,13.2,27.1,-1.5,1015.8,66,94.1,1.4,209.2,
236,부여,2014-05,17.8,31.8,3.4,1010.1,69,61.5,1.6,276.6,
236,부여,2014-06,22.4,31.6,15.4,1005.1,77,77.8,1.4,174.8,
236,부여,2014-07,25.1,34.4,18.1,1006.1,83,174.7,1.4,130.7,
236,부여,2014-08,23.8,31.4,17.1,1006.6,86,225.1,1.3,98.3,
236,부여,2014-09,20.7,31.2,11.4,1012,80,157.5,.9,179.4,
236,부여,2014-10,14.2,27.8,.6,1018.3,77,170.5,1.1,205.9,
236,부여,2014-11,7.9,18.4,-3.2,1020.5,81,42.4,1,129.9,
236,부여,2014-12,-1.6,10,-10.4,1023.5,80,51.7,1.2,141,
236,부여,2015-01,-.6,10,-14.2,1023.6,76,35.4,1.2,153.3,
236,부여,2015-02,1.2,11.8,-12.2,1021.4,71,35.6,1.4,156.5,
236,부여,2015-03,5.7,21.8,-7.6,1020.4,60,42.4,1.5,246,
236,부여,2015-04,12.3,25.9,.8,1014.7,71,99.5,1.5,166.4,
236,부여,2015-05,17.8,31.6,3.5,1008.9,68,53.5,1.4,256.8,
236,부여,2015-06,21.9,32.3,11.2,1005.7,74,92.7,1.2,178.4,
236,부여,2015-07,24.5,33.3,13.7,1005.6,84,119.9,1.5,136.6,
236,부여,2015-08,25.4,35.8,17.3,1007.3,81,56.9,1.2,189.5,
236,부여,2015-09,20.6,30.7,10.6,1012.7,75,22,1.2,201.1,
236,부여,2015-10,14,26.3,-1.5,1017.7,80,104,1,207.1,
236,부여,2015-11,9.6,20.9,-1.6,1021.7,88,130,1.1,61.6,
236,부여,2015-12,2.8,14.1,-8.3,1024.3,80,56.9,1,128.4,
236,부여,2016-01,-1.5,12.6,-17.5,1024.2,75,6.6,1.2,137.9,
236,부여,2016-02,.9,17.8,-10.7,1023.5,70,59.6,1.4,168.8,
236,부여,2016-03,6.2,22.7,-8.1,1020.6,66,19,1.3,219.9,
236,부여,2016-04,13.5,27.8,.9,1012.5,71,164.6,1.5,196.1,
236,부여,2016-05,18.6,31.6,7.7,1010.7,70,121.6,1.5,254.6,
236,부여,2016-06,22.6,31.6,13.9,1006.6,79,49.4,1.3,168,
236,부여,2016-07,26,34.3,18.5,1006.6,83,341.1,1.3,158.1,
236,부여,2016-08,27.1,36.2,14.1,1004.6,75,33.4,1.2,219.1,
236,부여,2016-09,21.9,31.7,12.7,1011.9,78,133.7,1.1,132.3,
236,부여,2016-10,15.4,29.6,.1,1017.8,78,120.1,1.1,124.7,
236,부여,2016-11,6.9,22,-4.8,1022.1,73,17.1,1.1,157.8,
236,부여,2016-12,2.1,16,-9,1023.9,74,63.1,1.2,145.2,
236,부여,2017-01,-1.1,12.7,-13.3,1024.5,71,16,1.2,156.3,
236,부여,2017-02,.5,13.9,-9.7,1022.6,64,28.5,1.4,198.3,
236,부여,2017-03,5.5,19.3,-5.3,1018.7,59,8.8,1.3,236.7,
236,부여,2017-04,12.9,28.8,-1.4,1012.3,64,78.4,1.6,241.4,
236,부여,2017-05,18.1,29,7.6,1011.6,65,35.8,1.5,267.9,
236,부여,2017-06,21.9,33.4,9.5,1007.5,68,51.4,1.4,238.1,
236,부여,2017-07,26.5,34.4,20.8,1006.6,87,326.7,1.3,99.6,
236,부여,2017-08,25.5,36.5,14.5,1006.2,82,358.5,1.3,167.7,
236,부여,2017-09,20.4,30.3,7.6,1011.9,78,97.1,1.2,201.4,
236,부여,2017-10,15,28,-1.4,1019.4,74,51.9,1.3,176,
236,부여,2017-11,5.6,20.8,-6.8,1022.2,71,22.8,1.2,173.3,
236,부여,2017-12,-.7,12.8,-12,1025.1,70,36.1,1.2,157.2,
236,부여,2018-01,-2.9,11.5,-16.6,1023.5,69,25,1.2,170.4,
236,부여,2018-02,-.9,13.1,-15.2,1022.8,56,43.1,1.5,184.9,
236,부여,2018-03,7.8,23.4,-6.8,1019.1,74,99.3,1.4,183.1,
236,부여,2018-04,12.6,28.8,-2,1014.7,69,156.5,1.7,216.6,
236,부여,2018-05,18.2,29.7,5.1,1010.4,72,116.1,1.6,201.8,
236,부여,2018-06,22.5,34.6,13.3,1006.7,73,107.1,1.3,206.8,
236,부여,2018-07,27.4,37.3,18.5,1007.4,77,278.8,1.3,249.3,
236,부여,2018-08,27.9,39.3,19.2,1005.9,73,277,1.5,205.5,
236,부여,2018-09,20.4,30.6,8.3,1012,76,98.3,1.4,183.1,
236,부여,2018-10,12,25.7,.7,1017.9,77,159.2,1.1,202.8,
236,부여,2018-11,6.9,20.1,-4.7,1022.5,76,66,.8,162.9,
236,부여,2018-12,.1,14.9,-12.3,1026.5,65,31.5,1.3,176.8,
236,부여,2019-01,-1.3,9.6,-10.9,1025.5,64,.5,1,192.8,
236,부여,2019-02,1.1,14.9,-8.9,1023.4,62,37.6,1.3,168.1,
236,부여,2019-03,6.2,19.6,-5.8,1016.7,65,35,1.6,195.2,
236,부여,2019-04,11.5,29.6,-3.9,1014.1,65,73.7,1.4,180,
236,부여,2019-05,17.9,31.2,2.7,1011.1,63,44.3,1.5,286.8,
236,부여,2019-06,21.5,33.1,10.5,1006,75,59.9,1.3,185.6,
236,부여,2019-07,25.1,34.4,15.5,1005,80,216.7,1.5,141.1,
236,부여,2019-08,26.3,36.4,16.4,1005.7,80,102.1,1.2,198.6,
236,부여,2019-09,21.7,31,11,1013.1,82,191.9,1.3,127.1,
236,부여,2019-10,15.3,28.5,2.7,1017.6,78,85.6,1.2,184.2,
236,부여,2019-11,7.7,21.6,-4.7,1021.6,75,113.5,1.1,161.1,
236,부여,2019-12,2,15.3,-8.9,1025.1,75,31.2,.9,152,
236,부여,2020-01,2.1,14.2,-8.6,1022.6,73,79.6,1,138.3,
236,부여,2020-02,2.7,16.1,-10.7,1024.1,75,92.4,1.1,173.3,
236,부여,2020-03,7.2,21.3,-5.8,1017.4,64,19.3,1.3,233.9,
236,부여,2020-04,9.9,26,-2.1,1017,61,17.7,1.5,278,
236,부여,2020-05,17.8,28.7,6.4,1009.5,76,108.5,1.3,194.4,
236,부여,2020-06,22.9,34.1,13.3,1005.5,79,188.4,1.2,177.4,
236,부여,2020-07,23.3,31.8,17,1005.7,87,492.6,1.1,74.9,
236,부여,2020-08,26.8,34.8,21.9,1007.9,86,367.8,1.4,124.7,
236,부여,2020-09,20.5,31.4,10,1011.2,81,208.9,1.2,161.9,
236,부여,2020-10,13.1,24.7,.6,1020.1,74,4.4,1,202.2,
236,부여,2020-11,7.7,21.3,-3,1024.5,74,41.8,1,161.1,
236,부여,2020-12,-.2,12.6,-12.4,1026.2,71,3.4,.9,161.2,
236,부여,2021-01,-1.9,15.3,-21.2,1024.3,72,32.1,1.1,172.2,
236,부여,2021-02,2.9,20.6,-9.6,1021.2,65,18.1,1.3,186.4,
236,부여,2021-03,8.5,24,-3.3,1019.1,71,95.7,1.1,196,
236,부여,2021-04,13.5,28.8,.3,1017.6,61,42.3,1.4,209.1,
236,부여,2021-05,16.6,31.4,3.4,1008.8,75,136.9,1.3,178.4,
236,부여,2021-06,22.3,33,11.8,1007.1,78,76.9,1.1,191.2,
236,부여,2021-07,26.6,34.8,19.5,1007.3,80,187.7,1.1,199.3,
236,부여,2021-08,25.2,34.9,18.7,1007.8,82,227.6,1.2,143.2,
236,부여,2021-09,21.8,29.8,12.9,1012.6,81,187.1,1.3,153.8,
236,부여,2021-10,14.7,30.3,-.2,1020.2,81,36.9,.8,177.7,
236,부여,2021-11,7.7,22.1,-3.6,1018.4,83,73.4,.9,139.7,
236,부여,2021-12,1.2,13.8,-12.7,1023.7,76,8.7,1.1,166.2,
236,부여,2022-01,-1.5,9.9,-11.5,1023.5,67,3.5,1,204.7,
236,부여,2022-02,-.5,14.1,-11.1,1024.6,62,2.5,1.4,204.6,
236,부여,2022-03,7.1,19.9,-6.6,1016,71,76.1,1.3,171.7,
236,부여,2022-04,13.3,27,-1.6,1015.4,65,62.6,1.2,249.1,
236,부여,2022-05,17.7,31.1,3.5,1011.1,62,4,1.4,308.6,
236,부여,2022-06,23.1,34.5,11.6,1005.6,77,123.4,1.7,163.5,
236,부여,2022-07,26.4,35,19.8,1003.9,83,168.5,1.1,170.2,
236,부여,2022-08,25.4,33.8,14.7,1005.6,86,615.6,1.4,126.4,
236,부여,2022-09,21.5,32.7,9.4,1011.2,78,87,1.2,183.2,
236,부여,2022-10,13.7,27.9,.5,1020.1,78,103.7,,210.8,
236,부여,2022-11,9,24.1,-4.4,1019.9,75,36.4,.9,181.7,
236,부여,2022-12,-1.9,12.8,-12.4,1023.7,73,17.8,1,159.9,
236,부여,2023-01,-1.1,15.3,-16.7,1023.4,72,35.7,1.1,192.6,
236,부여,2023-02,1.8,13.6,-8.3,1024.3,66,4.3,1.1,182.8,
236,부여,2023-03,8.7,26.3,-6.9,1018.9,58,13.2,1.2,241.4,
236,부여,2023-04,13.2,26.7,-.6,1013.4,65,60.6,1.5,191.3,
236,부여,2023-05,18.4,30.2,4.8,1011.4,72,248.1,1.2,206.7,
236,부여,2023-06,23,34.6,14.6,1005.5,76,122.2,1.3,217.7,
236,부여,2023-07,25.8,34.4,19.7,1006,88,880.3,1.2,138.2,
236,부여,2023-08,26.9,36.2,20,1003.8,83,300.6,1,200.1,
236,부여,2023-09,22.8,32.5,13.7,1011.2,84,303,.9,152.4,
236,부여,2023-10,14.5,24.9,2.6,1017.5,80,16.7,.8,202.8,
236,부여,2023-11,7.5,25.7,-5.2,1020.4,75,58.1,1.3,167.5,
236,부여,2023-12,2.3,19.8,-13,1023.2,81,122.2,1.1,112.2,
236,부여,2024-01,.4,13.7,-10.4,1023.9,75,43.9,1.1,154.4,
236,부여,2024-02,3.9,18,-5.8,1022.5,80,135.8,1.1,102.7,
236,부여,2024-03,6.7,21.9,-8.5,1017.1,68,49.8,1.5,198.4,
238,금산,1972-01,,12.2,-5,,,31.8,,,5.4
238,금산,1972-03,,15.1,-3,,,57.3,,,
238,금산,1972-04,,24.1,6.9,,,,,,
238,금산,1972-05,,25.8,2.6,,,,,,
238,금산,1972-06,,32.6,12.4,,,,,,
238,금산,1972-07,,35.1,10.9,,,,,,
238,금산,1972-08,,19.1,9.9,,,,,,
238,금산,1972-09,,21.6,8.3,,,,,,
238,금산,1972-10,,23,9.2,,,,,,
238,금산,1972-11,,13.8,10.5,,,31.8,,,1.7
238,금산,1972-12,,3.2,-5.1,,,,,,3.5
238,금산,1973-01,-.4,9.6,-13.4,1010.4,83,79,1.3,127.9,6.7
238,금산,1973-02,.3,16.4,-10.8,1008.5,82,16.2,1.9,179.7,0
238,금산,1973-03,4,23.6,-8.3,1003.7,72,9.9,2.2,257.8,3.3
238,금산,1973-04,12.2,28.6,-4.1,993.9,75,131.4,2.1,238.8,
238,금산,1973-05,16.5,27.1,4.8,991.6,77,126.2,1.9,270.9,
238,금산,1973-06,21,31.5,9.8,988.6,80,97.1,1.7,250.7,
238,금산,1973-07,26.8,34.8,19.6,988.4,80,137.7,1.6,289,
238,금산,1973-08,26.2,34.4,19.1,991.5,82,193.9,1.6,261.5,
238,금산,1973-09,19,29,4.2,993.4,82,151.4,1.2,195.4,
238,금산,1973-10,11.5,29.3,-.6,999.7,81,72,1.2,194,
238,금산,1973-11,4.2,18.1,-7.9,1000.9,78,35.4,1.9,163.4,1.8
238,금산,1973-12,-2.8,12.1,-18.7,1001.7,81,18.6,1.8,134.2,8.3
238,금산,1974-01,-3.7,10,-22.2,1002.9,78,27.5,1,211.2,25.7
238,금산,1974-02,-2.5,14,-15.5,1001.8,78,51.2,1.8,167.6,21
238,금산,1974-03,3.3,21.2,-12.4,1000,77,54,1.9,201.2,2.6
238,금산,1974-04,11.4,27.4,.3,1002.9,73,167.6,2.8,249.3,
238,금산,1974-05,16.7,29.1,3,1003.8,74,147,1.7,258.7,
238,금산,1974-06,19.5,31.3,9.2,998.3,74,49.5,1.7,283.1,
238,금산,1974-07,22.9,31,15.6,997.9,84,361,1.5,149.8,
238,금산,1974-08,25.3,34.4,13.7,998.7,78,90,1.6,269.4,
238,금산,1974-09,18.5,29,5.4,1004.4,79,56,1.2,243.5,
238,금산,1974-10,11.7,24,-1.6,1006.1,79,75.5,1.5,202.1,
238,금산,1974-11,4.1,21.2,-8.4,1006.9,75,14.4,1.4,180.8,6.3
238,금산,1974-12,-1.5,8.6,-13,1010.1,78,25.7,1.3,134.7,13.6
238,금산,1975-01,-3,6,-12,1006.6,73,17.2,1.9,181.2,2.8
238,금산,1975-02,-.8,9.2,-10.6,1004.8,72,7.6,2,183.9,2
238,금산,1975-03,3.9,16.9,-5.4,1004.6,73,74.9,1.9,225.4,
238,금산,1975-04,12.5,26.6,-3.3,1002,70,125.5,1.9,228.4,
238,금산,1975-05,15.7,28.2,4,1000.2,74,89.5,1.7,267.3,
238,금산,1975-06,20.7,32,10,998.2,79,78,1.4,236.3,
238,금산,1975-07,24.8,32.8,17.4,997.5,82,427,1.4,214.5,
238,금산,1975-08,25.8,33.6,16,1000.4,80,164.5,1.1,283,
238,금산,1975-09,21.5,32.8,9.8,1002.8,82,202.5,1,198,
238,금산,1975-10,13.9,26.1,2.2,1001.7,80,55.5,1.2,176.8,
238,금산,1975-11,7.7,18,-6.8,1004.8,80,50.9,1.4,160.1,
238,금산,1975-12,-1.6,16.8,-13.2,1007,78,31.3,1.3,180.8,2.9
238,금산,1976-01,-3.7,10.4,-16.7,1005.9,75,7.8,1.8,191.6,5.1
238,금산,1976-02,2.5,14.6,-8.4,1003.2,80,115.8,1.4,150.5,7.8
238,금산,1976-03,4.7,17.4,-6.5,1002.9,74,21.7,1.9,233.6,0
238,금산,1976-04,10.9,25.3,-2.7,1000.6,70,76,1.8,221,
238,금산,1976-05,16.3,29.4,1.8,997.3,71,35.5,1.9,255.7,
238,금산,1976-06,20.9,33.4,9,994.7,77,104.5,1.7,238.1,
238,금산,1976-07,23.3,32.9,12.4,994.9,80,63,1.5,217.5,
238,금산,1976-08,24.7,33,17.2,995.6,84,330.5,1.3,208.3,
238,금산,1976-09,18.5,29.8,5.9,999,80,23,1.2,243.8,
238,금산,1976-10,12.4,25.8,-3.1,1003.6,79,40,1.3,197.8,
238,금산,1976-11,3.5,20.6,-6.1,1003.4,79,47.1,1.5,174.8,13.5
238,금산,1976-12,-.3,13.4,-17.7,1001.1,75,65.7,1.6,141.3,4
238,금산,1977-01,-6.6,6.2,-17.1,1004.7,68,3.5,1.3,193.2,2.4
238,금산,1977-02,-2.9,19,-17.1,1002.8,64,.3,1.8,201.4,.5
238,금산,1977-03,5.2,23.9,-11.6,999.6,72,61.8,1.9,196.2,.4
238,금산,1977-04,13,25,-1.1,993.2,73,176.5,1.8,237,0
238,금산,1977-05,17.6,28.9,5.5,991.5,74,61,1.5,265.6,
238,금산,1977-06,22.5,33.5,12.2,986.4,74,101,1.6,281.6,
238,금산,1977-07,26.1,35.3,19.9,987.5,81,222,1.3,234.4,
238,금산,1977-08,23.3,33.2,13,986.5,77,215.5,1.4,243.2,
238,금산,1977-09,20.4,30.3,3.6,993.4,79,73.5,1.2,205.3,
238,금산,1977-10,14.2,29.4,.9,1000.3,74,3.5,1.2,220.7,
238,금산,1977-11,6.2,20.2,-6,1001.7,78,77.4,1.5,129,3.9
238,금산,1977-12,1.7,16.4,-10.7,1002.8,77,50.3,1.4,137.1,4
238,금산,1978-01,-1.7,9.4,-14.9,999.1,74,17.6,2.1,153.8,6
238,금산,1978-02,-1.6,14.5,-19.4,1001.2,71,35.7,2.1,190.9,7.2
238,금산,1978-03,4,18.4,-9.4,996.9,68,44.9,2.2,249.9,5.7
238,금산,1978-04,11.9,30.1,-4.2,992.2,63,34.5,2.3,283.4,
238,금산,1978-05,17.6,31.1,2.4,996,61,11.7,1.6,297.2,
238,금산,1978-06,21.8,31.7,6.6,994,74,358.5,1.6,223.5,
238,금산,1978-07,26.7,34.9,18.8,994.2,79,323.7,1.4,240.3,
238,금산,1978-08,25.5,34.1,17.4,995.6,80,415.4,1.2,228,
238,금산,1978-09,19.2,30.3,6,999.5,78,40.5,1,187,
238,금산,1978-10,12.7,28.9,.3,1005.6,74,77.9,1.2,228.2,
238,금산,1978-11,6.5,17.8,-5.9,1007.8,78,19.2,1.1,152,.8
238,금산,1978-12,.7,18.1,-11.4,1010,75,31,1.3,170.9,
238,금산,1979-01,.4,15.7,-11.1,1006.7,74,18.6,1.7,141.9,6.9
238,금산,1979-02,1,18.7,-14.7,1002.7,73,77.5,2,149.5,7.1
238,금산,1979-03,4.8,21.2,-7.7,1003.1,67,76.3,1.6,236.2,
238,금산,1979-04,10.7,25.9,-3,1001.2,63,75.7,2.1,233.4,
238,금산,1979-05,15.6,29.8,2.4,998.5,66,98.2,1.6,284.5,
238,금산,1979-06,21.5,31,11,995.4,73,344.8,1.4,203.6,
238,금산,1979-07,24.1,33.2,15.7,992.8,74,141.2,1.4,219.9,
238,금산,1979-08,24.4,33,11.5,994.4,77,304.4,1.3,232.4,
